Predicted_x,Predicted_y
242.55298,1053.0471
293.7782,905.7951
269.5237,914.52264
293.7782,905.7951
269.5237,914.52264
269.5237,914.52264
366.5861,936.33734
379.19485,920.365
366.5861,936.33734
269.5237,914.52264
293.7782,905.7951
366.5861,936.33734
366.5861,936.33734
293.7782,905.7951
293.7782,905.7951
293.7782,905.7951
293.7782,905.7951
293.7782,905.7951
269.5237,914.52264
293.7782,905.7951
293.7782,905.7951
269.5237,914.52264
366.5861,936.33734
366.5861,936.33734
379.19485,920.365
242.55298,1053.0471
242.55298,1053.0471
379.19485,920.365
366.5861,936.33734
379.19485,920.365
244.28375,1048.6227
379.19485,920.365
242.55298,1053.0471
379.19485,920.365
269.5237,914.52264
269.5237,914.52264
242.55298,1053.0471
269.5237,914.52264
269.5237,914.52264
379.19485,920.365
269.5237,914.52264
366.5861,936.33734
269.5237,914.52264
269.5237,914.52264
379.27917,762.745
293.7782,905.7951
293.7782,905.7951
379.27917,762.745
379.19485,920.365
242.55298,1053.0471
379.19485,920.365
379.19485,920.365
379.19485,920.365
242.55298,1053.0471
379.19485,920.365
379.19485,920.365
242.55298,1053.0471
366.5861,936.33734
293.7782,905.7951
366.5861,936.33734
242.55298,1053.0471
242.55298,1053.0471
244.28375,1048.6227
244.28375,1048.6227
379.27917,762.745
244.28375,1048.6227
379.19485,920.365
242.55298,1053.0471
269.5237,914.52264
379.19485,920.365
379.19485,920.365
379.19485,920.365
242.55298,1053.0471
379.19485,920.365
379.19485,920.365
242.55298,1053.0471
269.5237,914.52264
269.5237,914.52264
293.7782,905.7951
269.5237,914.52264
269.5237,914.52264
269.5237,914.52264
366.5861,936.33734
242.55298,1053.0471
242.55298,1053.0471
379.19485,920.365
366.5861,936.33734
269.5237,914.52264
269.5237,914.52264
242.55298,1053.0471
379.19485,920.365
269.5237,914.52264
269.5237,914.52264
269.5237,914.52264
269.5237,914.52264
242.55298,1053.0471
366.5861,936.33734
379.19485,920.365
293.7782,905.7951
366.5861,936.33734
242.55298,1053.0471
366.5861,936.33734
293.7782,905.7951
366.5861,936.33734
293.7782,905.7951
379.19485,920.365
379.27917,762.745
242.55298,1053.0471
379.27917,762.745
379.19485,920.365
269.5237,914.52264
269.5237,914.52264
269.5237,914.52264
242.55298,1053.0471
379.19485,920.365
242.55298,1053.0471
269.5237,914.52264
269.5237,914.52264
269.5237,914.52264
379.19485,920.365
366.5861,936.33734
242.55298,1053.0471
379.19485,920.365
269.5237,914.52264
242.55298,1053.0471
379.19485,920.365
293.7782,905.7951
293.7782,905.7951
293.7782,905.7951
379.19485,920.365
366.5861,936.33734
379.19485,920.365
379.27917,762.745
366.5861,936.33734
379.19485,920.365
379.19485,920.365
366.5861,936.33734
366.5861,936.33734
379.27917,762.745
379.27917,762.745
379.19485,920.365
366.5861,936.33734
269.5237,914.52264
293.7782,905.7951
366.5861,936.33734
366.5861,936.33734
293.7782,905.7951
366.5861,936.33734
293.7782,905.7951
379.27917,762.745
379.19485,920.365
339.39624,866.2779
269.5237,914.52264
269.5237,914.52264
242.55298,1053.0471
242.55298,1053.0471
269.5237,914.52264
332.7339,817.3806
327.62253,839.0233
366.5861,936.33734
379.19485,920.365
242.55298,1053.0471
366.5861,936.33734
242.55298,1053.0471
332.7339,817.3806
332.7339,817.3806
332.7339,817.3806
332.7339,817.3806
332.7339,817.3806
242.55298,1053.0471
327.62253,839.0233
327.62253,839.0233
332.7339,817.3806
242.55298,1053.0471
332.7339,817.3806
327.62253,839.0233
327.62253,839.0233
327.62253,839.0233
379.27917,762.745
379.19485,920.365
327.62253,839.0233
327.62253,839.0233
332.7339,817.3806
244.28375,1048.6227
244.28375,1048.6227
379.19485,920.365
244.28375,1048.6227
379.27917,762.745
244.28375,1048.6227
332.7339,817.3806
269.5237,914.52264
379.19485,920.365
334.40356,707.6054
242.55298,1053.0471
244.28375,1048.6227
242.55298,1053.0471
332.7339,817.3806
242.55298,1053.0471
332.7339,817.3806
379.19485,920.365
332.7339,817.3806
379.19485,920.365
379.19485,920.365
379.19485,920.365
293.7782,905.7951
242.55298,1053.0471
379.19485,920.365
334.40356,707.6054
379.19485,920.365
334.40356,707.6054
379.19485,920.365
366.5861,936.33734
242.55298,1053.0471
334.40356,707.6054
366.5861,936.33734
332.7339,817.3806
332.7339,817.3806
269.5237,914.52264
242.55298,1053.0471
332.7339,817.3806
242.55298,1053.0471
327.62253,839.0233
327.62253,839.0233
269.5237,914.52264
366.5861,936.33734
269.5237,914.52264
366.5861,936.33734
269.5237,914.52264
366.5861,936.33734
242.55298,1053.0471
332.7339,817.3806
332.7339,817.3806
366.5861,936.33734
379.19485,920.365
366.5861,936.33734
332.7339,817.3806
332.7339,817.3806
327.62253,839.0233
244.28375,1048.6227
269.5237,914.52264
242.55298,1053.0471
332.7339,817.3806
366.5861,936.33734
293.7782,905.7951
332.7339,817.3806
332.7339,817.3806
332.7339,817.3806
332.7339,817.3806
379.27917,762.745
327.62253,839.0233
332.7339,817.3806
334.40356,707.6054
244.28375,1048.6227
293.7782,905.7951
379.19485,920.365
379.19485,920.365
366.5861,936.33734
379.19485,920.365
332.7339,817.3806
339.39624,866.2779
334.40356,707.6054
366.5861,936.33734
332.7339,817.3806
339.29602,866.50354
339.29602,866.50354
339.29602,866.50354
366.5861,936.33734
366.5861,936.33734
332.7339,817.3806
334.40356,707.6054
366.5861,936.33734
269.5237,914.52264
269.5237,914.52264
334.40356,707.6054
366.5861,936.33734
366.5861,936.33734
332.7339,817.3806
269.5237,914.52264
293.7782,905.7951
366.5861,936.33734
332.7339,817.3806
332.7339,817.3806
334.40356,707.6054
269.5237,914.52264
327.62253,839.0233
269.5237,914.52264
379.19485,920.365
379.19485,920.365
332.7339,817.3806
379.27917,762.745
327.62253,839.0233
327.62253,839.0233
242.55298,1053.0471
332.7339,817.3806
332.7339,817.3806
332.7339,817.3806
269.5237,914.52264
293.7782,905.7951
332.7339,817.3806
293.7782,905.7951
332.7339,817.3806
327.62253,839.0233
379.27917,762.745
293.7782,905.7951
332.7339,817.3806
293.7782,905.7951
334.40356,707.6054
293.7782,905.7951
327.62253,839.0233
293.7782,905.7951
334.40356,707.6054
293.7782,905.7951
366.5861,936.33734
379.19485,920.365
379.19485,920.365
379.19485,920.365
339.39624,866.2779
366.5861,936.33734
258.96445,920.90405
244.28375,1048.6227
334.40356,707.6054
327.62253,839.0233
244.28375,1048.6227
242.55298,1053.0471
269.5237,914.52264
242.55298,1053.0471
258.96445,920.90405
327.62253,839.0233
258.96445,920.90405
244.28375,1048.6227
379.19485,920.365
244.28375,1048.6227
242.55298,1053.0471
244.28375,1048.6227
242.55298,1053.0471
242.55298,1053.0471
244.28375,1048.6227
242.55298,1053.0471
269.5237,914.52264
242.55298,1053.0471
293.7782,905.7951
269.5237,914.52264
242.55298,1053.0471
258.96445,920.90405
327.62253,839.0233
379.27917,762.745
258.96445,920.90405
379.19485,920.365
379.27917,762.745
242.55298,1053.0471
269.5237,914.52264
269.5237,914.52264
269.5237,914.52264
269.5237,914.52264
269.5237,914.52264
379.19485,920.365
379.19485,920.365
379.19485,920.365
366.5861,936.33734
379.27917,762.745
269.5237,914.52264
293.7782,905.7951
293.7782,905.7951
242.55298,1053.0471
379.19485,920.365
379.19485,920.365
366.5861,936.33734
379.19485,920.365
366.5861,936.33734
293.7782,905.7951
379.19485,920.365
366.5861,936.33734
379.27917,762.745
379.19485,920.365
293.7782,905.7951
293.7782,905.7951
366.5861,936.33734
293.7782,905.7951
366.5861,936.33734
366.5861,936.33734
366.5861,936.33734
379.19485,920.365
242.55298,1053.0471
242.55298,1053.0471
379.27917,762.745
242.55298,1053.0471
242.55298,1053.0471
379.19485,920.365
269.5237,914.52264
379.27917,762.745
379.19485,920.365
242.55298,1053.0471
379.27917,762.745
379.19485,920.365
242.55298,1053.0471
379.27917,762.745
244.28375,1048.6227
379.19485,920.365
242.55298,1053.0471
242.55298,1053.0471
269.5237,914.52264
244.28375,1048.6227
379.19485,920.365
1470.8499,768.7221
1470.8499,768.7221
1482.0328,728.8651
1470.8499,768.7221
1470.8499,768.7221
1470.8499,768.7221
1470.8499,768.7221
1470.8499,768.7221
1470.8499,768.7221
1467.7451,760.0122
1470.8499,768.7221
1471.5988,746.0938
1470.8499,768.7221
1467.7451,760.0122
1471.5988,746.0938
1467.7451,760.0122
1457.4705,710.94037
1455.9374,768.4531
1464.3873,769.3927
1467.7451,760.0122
1470.8499,768.7221
1464.3873,769.3927
1470.8499,768.7221
1482.0328,728.8651
1455.9374,768.4531
1467.7451,760.0122
1455.9374,768.4531
1464.3873,769.3927
1467.7451,760.0122
1467.7451,760.0122
1467.7451,760.0122
1471.5988,746.0938
1470.8499,768.7221
1482.0328,749.72363
1482.0328,749.72363
1482.0328,728.8651
1482.0328,749.72363
1482.0328,728.8651
1467.7451,760.0122
1470.8499,768.7221
1470.8499,768.7221
1482.0328,749.72363
1482.0328,749.72363
1467.7451,760.0122
1482.0328,728.8651
1467.7451,760.0122
1470.8499,768.7221
1482.0328,728.8651
1470.8499,768.7221
1482.0328,728.8651
1470.8499,768.7221
1470.8499,768.7221
1482.0328,728.8651
1482.0328,749.72363
1482.0328,728.8651
1482.0328,728.8651
1467.7451,760.0122
1470.8499,768.7221
1482.0328,728.8651
1482.0328,728.8651
1482.0328,728.8651
1482.0328,728.8651
1482.0328,749.72363
1482.0328,728.8651
1467.7451,760.0122
1471.5988,746.0938
1467.7451,760.0122
1482.0328,728.8651
1471.5988,746.0938
1470.8499,768.7221
1471.5988,746.0938
1482.0328,749.72363
1471.5988,746.0938
1482.0328,728.8651
1482.0328,728.8651
1482.0328,728.8651
1482.0328,728.8651
1471.5988,746.0938
1482.0328,749.72363
1471.5988,746.0938
1482.0328,749.72363
1464.3873,769.3927
1464.3873,769.3927
1471.5988,746.0938
1470.8499,768.7221
1482.0328,728.8651
1470.8499,768.7221
1482.0328,749.72363
1482.0328,728.8651
1482.0328,728.8651
1482.0328,728.8651
1470.8499,768.7221
1482.0328,728.8651
1470.8499,768.7221
1470.8499,768.7221
1470.8499,768.7221
1482.0328,749.72363
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1467.7451,760.0122
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1482.0328,749.72363
1482.0328,749.72363
1471.5988,746.0938
1471.5988,746.0938
1482.0328,728.8651
1464.3873,769.3927
1464.3873,769.3927
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,728.8651
1471.5988,746.0938
1482.0328,749.72363
1482.0328,749.72363
1482.0328,728.8651
1482.0328,728.8651
1482.0328,728.8651
1482.0328,749.72363
1482.0328,728.8651
1464.3873,769.3927
1464.3873,769.3927
1482.0328,728.8651
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1464.3873,769.3927
1470.8499,768.7221
1467.7451,760.0122
1455.9374,768.4531
1471.5988,746.0938
1467.7451,760.0122
1471.5988,746.0938
1464.3873,769.3927
1471.5988,746.0938
1482.0328,749.72363
1467.7451,760.0122
1467.7451,760.0122
1467.7451,760.0122
1467.7451,760.0122
1464.3873,769.3927
1455.9374,768.4531
1455.9374,768.4531
1464.3873,769.3927
1471.5988,746.0938
1482.0328,749.72363
1470.8499,768.7221
1482.0328,728.8651
1482.0328,728.8651
1470.8499,768.7221
1482.0328,728.8651
1470.8499,768.7221
1482.0328,728.8651
1457.4705,710.94037
1482.0328,749.72363
1471.5988,746.0938
1471.5988,746.0938
1457.4705,687.4869
1455.9374,768.4531
1464.3873,769.3927
1455.9374,768.4531
1482.0328,749.72363
1464.3873,769.3927
1482.0328,728.8651
1482.0328,749.72363
1455.9374,768.4531
1482.0328,728.8651
1470.8499,768.7221
1482.0328,728.8651
1471.5988,746.0938
1471.5988,746.0938
1464.3873,769.3927
1482.0328,728.8651
1470.8499,768.7221
1482.0328,728.8651
1464.3873,769.3927
1471.5988,746.0938
1482.0328,749.72363
1482.0328,728.8651
1482.0328,749.72363
1471.5988,746.0938
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1464.3873,769.3927
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1471.5988,746.0938
1471.5988,746.0938
1464.3873,769.3927
1482.0328,749.72363
1482.0328,749.72363
1482.0328,728.8651
1482.0328,749.72363
1471.5988,746.0938
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1471.5988,746.0938
1464.3873,769.3927
1464.3873,769.3927
1471.5988,746.0938
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,728.8651
1464.3873,769.3927
1471.5988,746.0938
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,728.8651
1482.0328,749.72363
1471.5988,746.0938
1482.0328,728.8651
1471.5988,746.0938
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1471.5988,746.0938
1482.0328,749.72363
1482.0328,728.8651
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1470.8499,768.7221
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,728.8651
1482.0328,749.72363
1471.5988,746.0938
1482.0328,728.8651
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1471.5988,746.0938
1482.0328,749.72363
1471.5988,746.0938
1482.0328,749.72363
1482.0328,749.72363
1471.5988,746.0938
1482.0328,749.72363
1482.0328,749.72363
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1464.3873,769.3927
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1471.5988,746.0938
1471.5988,746.0938
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1471.5988,746.0938
1482.0328,749.72363
1471.5988,746.0938
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1471.5988,746.0938
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1471.5988,746.0938
1482.0328,728.8651
1482.0328,728.8651
1482.0328,749.72363
1470.8499,768.7221
1471.5988,746.0938
1470.8499,768.7221
1482.0328,728.8651
1482.0328,749.72363
1482.0328,749.72363
1482.0328,749.72363
1482.0328,728.8651
1482.0328,749.72363
1482.0328,728.8651
1471.5988,746.0938
1464.3873,769.3927
1482.0328,728.8651
1471.5988,746.0938
1464.3873,769.3927
1464.3873,769.3927
1471.5988,746.0938
1455.9374,768.4531
1464.3873,769.3927
1464.3873,769.3927
1430.7025,692.75476
1430.7025,692.75476
1457.4705,710.94037
1430.7025,692.75476
1455.9374,768.4531
1455.9374,768.4531
1430.7025,692.75476
1430.7025,692.75476
1430.7025,692.75476
1430.7025,692.75476
1430.7025,692.75476
1455.9374,768.4531
1457.4705,710.94037
1457.4705,710.94037
1457.4705,687.4869
1455.9374,768.4531
1464.3873,769.3927
1455.9374,768.4531
1430.7025,692.75476
1430.7025,692.75476
1455.9374,768.4531
1430.7025,692.75476
1430.7025,692.75476
1430.7025,692.75476
1455.9374,768.4531
1457.4705,710.94037
1455.9374,768.4531
1464.3873,769.3927
1464.3873,769.3927
1464.3873,769.3927
1464.3873,769.3927
771.60254,196.21425
949.0562,189.20282
660.2265,193.20477
660.2265,193.20477
660.2265,193.20477
984.2733,175.12616
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
660.2265,193.20477
949.0562,189.20282
660.2265,193.20477
949.0562,189.20282
949.0562,189.20282
984.2733,175.12616
984.2733,175.12616
660.2265,193.20477
1009.85443,179.09006
1114.7894,180.69328
660.2265,193.20477
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
1114.7894,180.69328
1114.7894,180.69328
949.0562,189.20282
949.0562,189.20282
1114.7894,180.69328
949.0562,189.20282
1009.85443,179.09006
660.2265,193.20477
660.2265,193.20477
1114.7894,180.69328
1114.7894,180.69328
660.2265,193.20477
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
1114.7894,180.69328
660.2265,193.20477
660.2265,193.20477
660.2265,193.20477
1114.7894,180.69328
949.0562,189.20282
660.2265,193.20477
660.2265,193.20477
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
1009.85443,179.09006
983.30493,191.77124
984.2733,175.12616
948.8114,195.37079
949.0562,189.20282
1114.7894,180.69328
948.0958,199.89557
955.4291,195.37079
948.0958,199.89557
771.60254,196.21425
948.0958,199.89557
771.60254,196.21425
1163.5098,175.93748
1009.85443,179.09006
948.0958,199.89557
955.4291,195.37079
983.30493,191.77124
983.30493,191.77124
948.8114,195.37079
949.0562,189.20282
983.30493,191.77124
948.8114,195.37079
955.4291,195.37079
955.4291,195.37079
1009.85443,179.09006
948.8114,195.37079
949.0562,189.20282
955.4291,195.37079
955.4291,195.37079
955.4291,195.37079
660.2265,193.20477
955.4291,195.37079
984.2733,175.12616
984.2733,175.12616
955.4291,195.37079
955.4291,195.37079
948.8114,195.37079
660.2265,193.20477
660.2265,193.20477
948.8114,195.37079
948.8114,195.37079
797.45264,211.86488
955.4291,195.37079
949.0562,189.20282
771.60254,196.21425
949.0562,189.20282
1114.7894,180.69328
1114.7894,180.69328
955.4291,195.37079
955.4291,195.37079
955.4291,195.37079
771.60254,196.21425
948.0958,199.89557
1114.7894,180.69328
948.0958,199.89557
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
1114.7894,180.69328
1114.7894,180.69328
949.0562,189.20282
771.60254,196.21425
948.0958,199.89557
948.0958,199.89557
948.0958,199.89557
1114.7894,180.69328
948.0958,199.89557
771.60254,196.21425
1114.7894,180.69328
948.0958,199.89557
1114.7894,180.69328
1114.7894,180.69328
948.0958,199.89557
948.0958,199.89557
949.0562,189.20282
948.0958,199.89557
949.0562,189.20282
1114.7894,180.69328
949.0562,189.20282
983.30493,191.77124
771.60254,196.21425
983.30493,191.77124
1114.7894,180.69328
771.60254,196.21425
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
660.2265,193.20477
660.2265,193.20477
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
660.2265,193.20477
660.2265,193.20477
949.0562,189.20282
949.0562,189.20282
949.0562,189.20282
984.2733,175.12616
984.2733,175.12616
1114.7894,180.69328
771.60254,196.21425
948.0958,199.89557
660.2265,193.20477
984.2733,175.12616
1163.5098,175.93748
1009.85443,179.09006
948.0958,199.89557
955.4291,195.37079
948.0958,199.89557
955.4291,195.37079
955.4291,195.37079
949.0562,189.20282
660.2265,193.20477
984.2733,175.12616
949.0562,189.20282
660.2265,193.20477
660.2265,193.20477
984.2733,175.12616
949.0562,189.20282
949.0562,189.20282
660.2265,193.20477
771.60254,196.21425
948.0958,199.89557
948.0958,199.89557
955.4291,195.37079
955.4291,195.37079
660.2265,193.20477
660.2265,193.20477
660.2265,193.20477
955.4291,195.37079
771.60254,196.21425
948.0958,199.89557
771.60254,196.21425
771.60254,196.21425
949.0562,189.20282
1114.7894,180.69328
950.8525,199.82019
955.4291,195.37079
1009.85443,179.09006
955.4291,195.37079
1163.5098,175.93748
660.2265,193.20477
1009.85443,179.09006
948.8114,195.37079
1114.7894,180.69328
948.0958,199.89557
771.60254,196.21425
771.60254,196.21425
1114.7894,180.69328
1114.7894,180.69328
1114.7894,180.69328
771.60254,196.21425
950.8525,199.82019
1163.5098,175.93748
771.60254,196.21425
771.60254,196.21425
771.60254,196.21425
1114.7894,180.69328
950.8525,199.82019
948.0958,199.89557
660.2265,193.20477
949.0562,189.20282
797.45264,211.86488
797.45264,211.86488
955.4291,195.37079
983.30493,191.77124
983.30493,191.77124
949.0562,189.20282
771.60254,196.21425
948.0958,199.89557
1429.2584,845.763
1430.6422,776.4541
1429.2584,845.763
1436.4702,908.7703
1436.4702,839.8508
1436.4702,839.8508
1436.4702,908.7703
1424.6476,828.1025
1436.4702,839.8508
1436.4702,908.7703
1436.4702,839.8508
1436.4702,839.8508
1469.8982,809.96735
1424.6476,828.1025
1436.4702,839.8508
1436.4702,908.7703
1436.4702,839.8508
1436.4702,839.8508
1428.3516,874.7634
1436.4702,908.7703
1436.4702,908.7703
1430.6422,776.4541
1436.4702,908.7703
1430.6422,776.4541
1428.3516,874.7634
1469.8982,809.96735
1412.0309,810.54443
1412.0309,810.54443
1430.6422,776.4541
1428.3516,874.7634
1438.2236,746.6831
1412.0309,810.54443
1436.4702,908.7703
1438.2236,746.6831
1436.4702,839.8508
1436.4702,908.7703
1436.4702,908.7703
1436.4702,908.7703
1436.4702,839.8508
1436.4702,839.8508
1469.8982,809.96735
1469.8982,809.96735
1430.6422,776.4541
1436.4702,839.8508
1469.8982,809.96735
1436.4702,839.8508
1469.8982,809.96735
1424.6476,828.1025
1469.8982,809.96735
1436.4702,908.7703
1424.6476,828.1025
1436.4702,839.8508
1428.3516,874.7634
1428.3516,874.7634
1428.3516,874.7634
1436.4702,908.7703
1469.8982,809.96735
1412.0309,810.54443
1436.4702,908.7703
1436.4702,839.8508
1431.3243,663.09985
1436.4702,839.8508
1429.2584,845.763
1429.2584,845.763
1429.2584,845.763
1436.4702,908.7703
1418.3168,839.8762
1430.6422,776.4541
1436.4702,839.8508
1431.3243,663.09985
1431.3243,663.09985
1431.3243,663.09985
1429.2584,845.763
1436.4702,908.7703
1436.4702,908.7703
1428.3516,874.7634
1436.4702,839.8508
1429.2584,845.763
1436.4702,839.8508
1431.3243,663.09985
1431.3243,663.09985
1431.3243,663.09985
1436.4702,908.7703
1431.3243,663.09985
1431.3243,663.09985
1431.3243,663.09985
1418.3168,839.8762
1429.2584,845.763
1431.3243,663.09985
1436.4702,908.7703
1436.4702,839.8508
1418.3168,839.8762
1429.2584,845.763
1436.4702,839.8508
1425.6357,701.99255
1425.6357,701.99255
1431.3243,663.09985
1424.6476,828.1025
1418.3168,839.8762
1425.6357,701.99255
1438.2236,746.6831
1428.3516,874.7634
1412.0309,810.54443
1428.3516,874.7634
1425.6357,701.99255
1430.6422,776.4541
1424.6476,828.1025
1436.4702,839.8508
1469.8982,809.96735
1424.6476,828.1025
1469.8982,809.96735
1469.8982,809.96735
1469.8982,809.96735
1469.8982,809.96735
1469.8982,809.96735
1438.2236,746.6831
1424.6476,828.1025
1469.8982,809.96735
1469.8982,809.96735
1469.8982,809.96735
1469.8982,809.96735
1438.2236,746.6831
1469.8982,809.96735
1469.8982,809.96735
1412.0309,810.54443
1469.8982,809.96735
1424.6476,828.1025
1438.2236,746.6831
1412.0309,810.54443
1424.6476,828.1025
1430.6422,776.4541
1436.4702,908.7703
1412.0309,810.54443
1469.8982,809.96735
1424.6476,828.1025
1428.3516,874.7634
1428.3516,874.7634
1429.2584,845.763
1438.2236,746.6831
1469.8982,809.96735
1428.3516,874.7634
1428.3516,874.7634
1429.2584,845.763
1436.4702,908.7703
1428.3516,874.7634
1428.3516,874.7634
1428.3516,874.7634
1428.3516,874.7634
1428.3516,874.7634
1436.4702,908.7703
1428.3516,874.7634
1428.3516,874.7634
1428.3516,874.7634
1428.3516,874.7634
1428.3516,874.7634
1429.2584,845.763
1428.3516,874.7634
1429.2584,845.763
1436.4702,908.7703
1436.4702,908.7703
1436.4702,908.7703
1428.3516,874.7634
1429.2584,845.763
1418.3168,839.8762
1428.3516,874.7634
1430.6422,776.4541
1430.6422,776.4541
1428.3516,874.7634
1436.4702,908.7703
1428.3516,874.7634
1428.3516,874.7634
1429.2584,845.763
1429.2584,845.763
1429.2584,845.763
1429.2584,845.763
1429.2584,845.763
1429.2584,845.763
1423.4213,685.1557
1418.6886,678.0186
1423.4213,685.1557
1431.3243,663.09985
1423.4213,685.1557
1422.2013,708.9879
1423.4213,685.1557
1436.4702,908.7703
1436.4702,908.7703
1436.4702,908.7703
1428.3516,874.7634
1436.4702,908.7703
1428.3516,874.7634
1429.2584,845.763
1428.3516,874.7634
1428.3516,874.7634
1428.3516,874.7634
1422.2013,708.9879
1422.2013,708.9879
1422.2013,708.9879
1422.2013,708.9879
1422.2013,708.9879
1436.4702,908.7703
1428.3516,874.7634
1429.2584,845.763
1436.4702,908.7703
1436.4702,839.8508
1423.4213,685.1557
1436.4702,839.8508
1425.6357,701.99255
1429.2584,845.763
1436.4702,908.7703
1436.4702,908.7703
1436.4702,908.7703
1423.4213,685.1557
1428.3516,874.7634
1423.4213,685.1557
1423.4213,685.1557
1428.3516,874.7634
1423.4213,685.1557
1436.4702,908.7703
1430.6422,776.4541
1430.6422,776.4541
1428.3516,874.7634
1436.4702,908.7703
1436.4702,908.7703
1436.4702,908.7703
1436.4702,908.7703
1423.4213,685.1557
1423.4213,685.1557
1423.4213,685.1557
1423.4213,685.1557
1422.2013,708.9879
1423.4213,685.1557
1422.2013,708.9879
1429.2584,845.763
1422.2013,708.9879
1429.2584,845.763
1429.2584,845.763
1429.2584,845.763
1429.2584,845.763
1436.4702,908.7703
1436.4702,839.8508
1436.4702,839.8508
1436.4702,908.7703
1436.4702,839.8508
1422.2013,708.9879
1428.3516,874.7634
1436.4702,908.7703
1422.2013,708.9879
1422.2013,708.9879
1428.3516,874.7634
1428.3516,874.7634
1422.2013,708.9879
1436.4702,908.7703
1428.3516,874.7634
1436.4702,908.7703
1436.4702,908.7703
1428.3516,874.7634
1436.4702,908.7703
1436.4702,908.7703
1436.4702,908.7703
1422.2013,708.9879
1412.0309,810.54443
1424.6476,828.1025
1412.0309,810.54443
1422.2013,708.9879
1412.0309,810.54443
1436.4702,839.8508
1412.0309,810.54443
1422.2013,708.9879
1422.2013,708.9879
1436.4702,908.7703
1422.2013,708.9879
1412.0309,810.54443
1436.4702,839.8508
1436.4702,908.7703
1436.4702,908.7703
1436.4702,908.7703
1422.2013,708.9879
1418.3168,839.8762
1422.2013,708.9879
1436.4702,839.8508
1436.4702,839.8508
1436.4702,839.8508
1436.4702,839.8508
1422.2013,708.9879
1422.2013,708.9879
1412.0309,810.54443
1412.0309,810.54443
1412.0309,810.54443
1412.0309,810.54443
1436.4702,908.7703
1436.4702,908.7703
1412.0309,810.54443
1422.2013,708.9879
1436.4702,908.7703
1412.0309,810.54443
1429.2584,845.763
1418.3168,839.8762
1412.0309,810.54443
1422.2013,708.9879
1436.4702,908.7703
1436.4702,908.7703
1436.4702,908.7703
1412.0309,810.54443
1422.2013,708.9879
1412.0309,810.54443
1422.2013,708.9879
1423.4213,685.1557
1423.4213,685.1557
1423.4213,685.1557
1423.4213,685.1557
1436.4702,908.7703
1436.4702,908.7703
1436.4702,908.7703
1436.4702,908.7703
1423.4213,685.1557
1436.4702,839.8508
1436.4702,839.8508
1436.4702,908.7703
1431.3243,663.09985
1436.4702,908.7703
1429.2584,845.763
1436.4702,839.8508
1425.6357,701.99255
1436.4702,839.8508
1428.3516,874.7634
1436.4702,839.8508
1469.8982,809.96735
1424.6476,828.1025
1418.3168,839.8762
1436.4702,908.7703
1418.3168,839.8762
1469.8982,809.96735
1412.0309,810.54443
1418.3168,839.8762
1418.3168,839.8762
1412.0309,810.54443
1469.8982,809.96735
